-2.723877428,-2.723877428,-2.723877428,-2.723877428,4.243710556,4.243710556,4.243710556,-1.627724342
1.456764144,1.456764144,1.456764144,1.456764144,1.456764144,1.456764144,1.456764144,1.456764144
-2.723877428,-2.723877428,-2.723877428,-2.723877428,-2.723877428,-2.723877428,-2.723877428,-2.723877428
